"ensembl","symbol","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000004399.12","PLXND1",224.052014658985,-0.520567960239731,0.691075131018559,0.0657334507893203,0.470054711972353
"ENSG00000004455.16","AK2",280.684340864577,-0.0135086714248365,0.359700096031677,0.945910322440036,0.994163956742367
"ENSG00000004468.12","CD38",458.281556846469,0.586378432492517,0.512613741181119,0.0463596491443106,0.408446835616236
"ENSG00000004478.7","FKBP4",82.6550540157205,-0.0659366520386694,0.390054762163706,0.742764372189956,0.96798849744067
"ENSG00000004487.15","KDM1A",256.127820150574,0.181067835788448,0.406207930373292,0.41121241965359,0.868083050435178
"ENSG00000004534.14","RBM6",950.019956927928,-0.708706054108472,0.670064050114815,0.040500814074911,0.386460885538059
"ENSG00000004660.14","CAMKK1",20.9613173040425,0.122367548983201,0.449450173217517,0.368464282319906,0.85057407536317
"ENSG00000004700.15","RECQL",29.7294036487518,0.246455383618372,0.506888255258733,0.158324291295098,0.666468291618223
"ENSG00000004766.15","VPS50",84.5401613554497,-0.212864718395338,0.426907898190587,0.334949576246583,0.830401699675342
"ENSG00000004777.18","ARHGAP33",94.7860807034528,-1.67184298508119,0.83042792986315,0.00284415832994438,0.12129073031989
"ENSG00000004779.9","NDUFAB1",290.967791600526,0.119657133757142,0.343674197071317,0.602390846463178,0.936300379334153
"ENSG00000004799.7","PDK4",5.38869059271525,-0.0145685321930097,0.442872572294567,0.86396989445026,0.983857215470165
"ENSG00000004809.13","SLC22A16",74.0559934207161,-0.125724936882337,0.39620891398051,0.548952338127496,0.920242147911679
"ENSG00000004838.13","ZMYND10",6.19531390396467,0.0439351241298564,0.447861472117388,0.571760909146744,0.927544127114075
"ENSG00000004846.16","ABCB5",2.50035758167867,-0.014244133433949,0.445975659059953,0.841297436889716,NA
"ENSG00000004864.13","SLC25A13",145.127411525424,-0.208365951132927,0.412620134862155,0.355895409889144,0.843980543451399
"ENSG00000004866.20","ST7",51.8058314820384,-0.263090782437449,0.46435226566394,0.244859293599199,0.765131767263223
"ENSG00000004897.11","CDC27",388.261238786136,-0.133241454975245,0.367751733699547,0.552455818559275,0.921780920055577
"ENSG00000004939.13","SLC4A1",863.695271333311,4.39496774982203,1.43224423274647,1.61154377821621e-05,0.00789315501385868
"ENSG00000004961.14","HCCS",38.6511965088217,0.161362936602907,0.45106313800846,0.350183850264566,0.839890612902852
"ENSG00000004975.11","DVL2",71.0620674975442,-0.0928869213252787,0.382954314862096,0.655450015893457,0.94727995601266
"ENSG00000005007.12","UPF1",93.8278512994848,0.230648263549931,0.473461540134325,0.233118982321497,0.755067679254147
"ENSG00000005020.12","SKAP2",418.202517847547,0.121629514694698,0.404096549682042,0.550479284033394,0.921293030641342
"ENSG00000005022.5","SLC25A5",756.170539278284,0.25313080263341,0.398445782522072,0.290398471847005,0.798479691267695
"ENSG00000005059.15","MCUB",157.490718428454,0.0912193001937116,0.372430259805456,0.676219223586316,0.951257650682055
"ENSG00000005075.15","POLR2J",156.017642125741,0.087219002960408,0.367714681993764,0.69297161029683,0.95488115771494
"ENSG00000005100.12","DHX33",146.69952598162,-1.62594410326259,0.690875847816061,0.00139591048806475,0.0870455063412399
"ENSG00000005108.15","THSD7A",2.24469362916402,-0.0739831097397581,0.456274903995758,0.290301676271042,NA
"ENSG00000005156.11","LIG3",48.1607086658097,0.290573134967566,0.502269453569237,0.170335375656929,0.684698144966981
"ENSG00000005175.9","RPAP3",180.938011905312,0.183720846677098,0.391390964136735,0.419203513879236,0.873447718399626
"ENSG00000005187.11","ACSM3",39.5415337911386,-0.454675363851987,0.8051897142021,0.0251923233864834,0.31252454555903
"ENSG00000005189.19","REXO5",40.702435719156,-0.0358342278979941,0.391626414495417,0.852071686746183,0.981764684851166
"ENSG00000005194.14","CIAPIN1",123.100346226022,0.279506496976445,0.457801174137338,0.223841101338195,0.745849221237135
"ENSG00000005206.16","SPPL2B",233.649307504951,-0.283630891200701,0.505257699337625,0.175958681249187,0.690017181112404
"ENSG00000005238.19","FAM214B",90.2917382695781,0.283515431255752,0.487877037403477,0.182452334330897,0.697237563760756
"ENSG00000005243.9","COPZ2",1.23928279923133,-0.0653463134300923,0.456392215013078,0.255370145733742,NA
"ENSG00000005249.12","PRKAR2B",25.338960597303,-0.317161868587272,0.48552817302662,0.187727395974972,0.70265984253854
"ENSG00000005302.17","MSL3",172.444809714343,-0.0745081236365747,0.416664877325347,0.663507057714636,0.9487103609643
"ENSG00000005339.14","CREBBP",290.1747701327,-0.0149383560736912,0.348371195031785,0.941011374995265,0.993253104549028
"ENSG00000005379.15","TSPOAP1",213.982217454928,-0.0420097037872752,0.389273732745255,0.826927636313026,0.978432684654075
"ENSG00000005381.7","MPO",2241.99204984598,-0.0836092729457143,0.405383212137862,0.655707998263141,0.94727995601266
"ENSG00000005421.8","PON1",1.18352271836082,0.000235082489087073,0.447626321406441,0.934653366615358,NA
"ENSG00000005436.13","GCFC2",110.799958593887,-0.186787365448858,0.386541699864881,0.416093391767062,0.871811276099686
"ENSG00000005448.16","WDR54",64.4721972847964,-0.0597460848016189,0.388180996699127,0.76311088918395,0.97257228745713
"ENSG00000005469.11","CROT",36.895427159485,-0.0233237293012703,0.418667382104781,0.880718432107217,0.98407938923431
"ENSG00000005471.15","ABCB4",14.2834410430413,0.080666744515705,0.451060178046694,0.409154629706621,0.866597644555686
"ENSG00000005483.20","KMT2E",1111.81976615769,0.0777963766282645,0.347312611030884,0.731280728189128,0.966674760671072
"ENSG00000005486.16","RHBDD2",109.167191683606,-0.289844833933577,0.484021283499091,0.198329980243544,0.717865056310092
"ENSG00000005700.14","IBTK",42.0241356211097,0.201790250182913,0.455829530414973,0.300300365196794,0.802714249484793
"ENSG00000005801.16","ZNF195",156.580525759232,-0.0889256078993016,0.376457644537646,0.676927313784951,0.951257650682055
"ENSG00000005810.17","MYCBP2",625.944471595354,0.0242630553581099,0.324386116357491,0.920817515434891,0.988639924245462
"ENSG00000005812.10","FBXL3",143.958182029082,0.0612863873228814,0.394057342167536,0.765087414478187,0.97257228745713
"ENSG00000005844.17","ITGAL",176.984825552162,1.28852949657695,1.18343095238808,0.0059564398448569,0.167603385422946
"ENSG00000005882.11","PDK2",8.01962672436052,0.0201270958824789,0.441055984300172,0.843483082172755,0.980155198010588
"ENSG00000005889.15","ZFX",237.40517543126,-0.109702261818973,0.375279653197068,0.613745610602507,0.939464924550534
"ENSG00000005893.15","LAMP2",358.401272316642,0.0564015380317204,0.394888041855582,0.77779347550024,0.97257228745713
"ENSG00000005961.17","ITGA2B",220.942980022873,-1.46402359277312,0.994730293709262,0.00815062395058799,0.188277848839398
"ENSG00000006007.11","GDE1",132.173770723771,0.24133751850306,0.483127336497998,0.210502256139949,0.732670800897994
"ENSG00000006015.17","C19orf60",203.056477316736,-0.117612215297718,0.40906667082873,0.548583265687649,0.920242147911679
"ENSG00000006016.10","CRLF1",1.66098226264683,0.0379743973924525,0.453430777336943,0.336527935357434,NA
"ENSG00000006025.11","OSBPL7",48.5715722943334,-0.0768505933475929,0.399121061267635,0.688285981087975,0.954087685626741
"ENSG00000006042.11","TMEM98",12.1553230207673,-0.167007538321729,0.468477785626663,0.268660021259646,0.785099332791771
"ENSG00000006047.12","YBX2",2.0117259480607,-0.0824892708846034,0.462536214450378,0.115942988534188,NA
"ENSG00000006062.14","MAP3K14",31.3023969507195,0.420848640113782,0.687901808034902,0.0405405630055426,0.386460885538059
"ENSG00000006118.14","TMEM132A",4.37438381778968,-0.0210043434428698,0.446338363712492,0.762851820618367,0.97257228745713
"ENSG00000006125.17","AP2B1",232.588814248714,0.153638603754716,0.418025973018726,0.44907546417091,0.890914192208656
"ENSG00000006194.9","ZNF263",117.304920833065,-0.279284634282154,0.474962246806414,0.214599216365113,0.736069647570155
"ENSG00000006282.20","SPATA20",52.2120337776908,-0.146783467628686,0.429088874580133,0.442257956073546,0.887779907959361
"ENSG00000006283.17","CACNA1G",5.77758682166486,-0.00147256038804339,0.446535486899501,NA,NA
"ENSG00000006327.13","TNFRSF12A",20.1898208451567,-0.1370360093516,0.468537958759901,NA,NA
"ENSG00000006432.15","MAP3K9",14.0612515529755,-0.00409307354298225,0.43973464135618,0.958639763671288,0.995790571015359
"ENSG00000006451.7","RALA",154.968859721543,0.342881797917071,0.467845189895385,0.165579602369563,0.678348750599809
"ENSG00000006453.13","BAIAP2L1",0.796686070463248,-0.0692694416288908,0.457579036309128,0.302168428746965,NA
"ENSG00000006459.10","KDM7A",78.4729987648167,0.446946875934999,0.684865718093566,0.0487596277552707,0.41915865716763
"ENSG00000006468.13","ETV1",1.01258564868265,-0.079156097206221,0.46120726046747,0.202501396763078,NA
"ENSG00000006530.15","AGK",28.4895781158131,0.0319644492272573,0.423527825532765,0.838510671332456,0.979279566180117
"ENSG00000006534.15","ALDH3B1",41.0302136733608,-1.21587276533019,1.36860521539038,0.0154280299236287,0.250575357801446
"ENSG00000006555.10","TTC22",4.0388524844995,-0.131652228767831,0.479089698012569,0.0338790021183567,0.353938179969652
"ENSG00000006576.16","PHTF2",238.787468505168,-0.274176523147313,0.44426890638669,0.246214797437637,0.766277498619591
"ENSG00000006607.13","FARP2",62.2804825294209,0.069438999364116,0.427388764877703,0.659560443878461,0.947350199875214
"ENSG00000006625.17","GGCT",81.3375561021014,-0.067194087584641,0.404564074183905,0.718680768668069,0.96255706425072
"ENSG00000006634.7","DBF4",128.55907096361,0.19395067152571,0.416007482006125,0.377004445911479,0.851745542809208
"ENSG00000006638.11","TBXA2R",10.9211154274969,0.105716404131913,0.457677143456233,0.276632908744495,0.791693806399183
"ENSG00000006652.13","IFRD1",359.122336814184,0.209753667659487,0.422359445774793,0.342970771232531,0.83662573390218
"ENSG00000006695.10","COX10",27.4296416581489,-0.0460403035081893,0.417633001208429,0.7766118736142,0.97257228745713
"ENSG00000006704.10","GTF2IRD1",5.39876472387885,-0.0526625838685489,0.440093157338514,0.638956340366837,0.942902206462087
"ENSG00000006712.14","PAF1",74.1924791056502,0.139587194249585,0.419662250266456,0.476359092308554,0.899706389234056
"ENSG00000006715.15","VPS41",174.268166361518,-0.185611295429845,0.365535770082684,0.430688630762795,0.880621418829467
"ENSG00000006740.16","ARHGAP44",15.2596119388293,-0.155588447230337,0.471223316680439,0.231157127790689,0.754536488462418
"ENSG00000006744.18","ELAC2",104.000736396882,0.184884696509996,0.434015014282043,0.36025003536932,0.847156126557348
"ENSG00000006747.14","SCIN",8.04438405752462,-0.0699779936332642,0.4498546823268,0.452851083954798,0.892626056439745
"ENSG00000006756.15","ARSD",71.9289305384471,-0.400002316838243,0.566704162164481,0.110437625830132,0.580302397256741
"ENSG00000006757.11","PNPLA4",20.3418504299693,-0.209103531995715,0.475422575214666,0.2429264257558,0.764670460780237
"ENSG00000006831.9","ADIPOR2",170.634402627616,-0.751112706404028,0.633914817434951,0.0334119869428328,0.351805129358699
"ENSG00000006837.11","CDKL3",3.49611218555123,-0.00254570933581905,0.443057464730075,0.971135094485165,0.998904508995975
"ENSG00000007038.10","PRSS21",40.938672455042,0.0128054124665816,0.436408948287585,NA,NA
"ENSG00000007047.14","MARK4",24.6713693487079,0.0607745869182576,0.429124337992904,0.68266308369592,0.953336065476956
"ENSG00000007062.11","PROM1",260.107442555769,-0.24352192227947,0.43298529779819,0.291734757220493,0.800195236869198
"ENSG00000007080.10","CCDC124",108.685401716883,0.429949315154656,0.606630013034673,0.0755674429924021,0.49714850563447
"ENSG00000007129.17","CEACAM21",11.3113294323999,0.0810492124165874,0.455659539857239,0.332294824209767,0.827813746504771
"ENSG00000007168.12","PAFAH1B1",219.331863319132,-0.15194462515743,0.354591745450288,0.509072537066416,0.909408933292907
"ENSG00000007171.16","NOS2",3.89302494624877,-0.0240135816887938,0.44764543605366,0.709856351314311,0.959039199378956
"ENSG00000007174.17","DNAH9",8.55486313547955,-0.0806340856104021,0.453705122405972,0.369008049084749,0.85057407536317
"ENSG00000007202.14","KIAA0100",264.580995648423,-0.939973546924337,0.988446443639933,0.0234083896185759,0.304233227926092
"ENSG00000007237.18","GAS7",120.30869045596,0.0449319829593743,0.406825357632591,0.808864556358628,0.977686864151322
"ENSG00000007255.10","TRAPPC6A",77.1092511262,0.0863672509023565,0.407875587628799,0.656076329180702,0.94727995601266
"ENSG00000007264.14","MATK",283.249137900939,-1.99420735114366,1.13810613743285,0.00415077823605448,0.141514493118741
"ENSG00000007312.12","CD79B",420.053405417216,-0.160574442525157,0.438465719178065,0.388622942360362,0.857639934542736
"ENSG00000007314.12","SCN4A",3.28352619435049,-0.0537288733831288,0.448329988000714,0.529803121249056,NA
"ENSG00000007341.18","ST7L",34.0492536564881,-0.093702569520733,0.385939284122821,0.657182948175904,0.947322647178944
"ENSG00000007350.16","TKTL1",3.59672467241629,-0.0307367502431392,0.448381245562396,0.636339998618878,0.942367286001596
"ENSG00000007372.21","PAX6",2.75997904478233,0.0364222438450754,0.451673787671343,0.527198843567945,NA
"ENSG00000007376.7","RPUSD1",32.1002715919914,0.0518604368152149,0.407310842664904,0.78128984409385,0.97257228745713
"ENSG00000007384.15","RHBDF1",7.54960356574146,-0.0748159065460138,0.450003315324533,0.445597935667063,0.889899171605594
"ENSG00000007392.16","LUC7L",437.395147022823,-1.46011058748703,0.892222199311722,0.00648516806840671,0.172902142394436
"ENSG00000007402.11","CACNA2D2",3.57091355329804,-0.156668006248237,0.49058888751016,0.0265413931097086,0.31720522946906
"ENSG00000007516.13","BAIAP3",2.02622372566714,0.00296544556539177,0.448250450458727,0.73902967236365,NA
"ENSG00000007520.3","TSR3",25.8204941788018,0.0191894090834141,0.429152602449207,0.895419180081385,0.984834249316363
"ENSG00000007541.16","PIGQ",306.57514832744,-1.1258896930684,1.66358275253413,0.0172857461276517,0.267985654446063
"ENSG00000007545.15","CRAMP1",119.729072384401,-0.308163016811454,0.532789486426893,NA,NA
"ENSG00000007923.15","DNAJC11",26.0175774234641,0.145272810656257,0.457438444110994,0.314876227153489,0.812924791472392
"ENSG00000007933.12","FMO3",2.58884053215746,0.0105568268535288,0.448698565271315,0.626383163381339,NA
"ENSG00000007944.14","MYLIP",199.681215945175,0.248321252003189,0.401521194007901,0.293097680348101,0.801547494471811
"ENSG00000007952.17","NOX1",1.47423695505775,-0.0561298438872928,0.453518534622766,0.386292993406756,NA
"ENSG00000007968.6","E2F2",3.37019449908737,0.0499566872168777,0.455215887110557,0.161773980039309,0.672057248799821
"ENSG00000008018.8","PSMB1",490.489519920176,-0.0224712386777512,0.312990007072899,0.923882600972982,0.988639924245462
"ENSG00000008056.13","SYN1",5.2210669323115,-0.0590223058708662,0.448097199038221,0.510697532693443,0.909701270859404
"ENSG00000008083.13","JARID2",904.236971246295,-1.8018728806357,0.893042246740407,0.00281871935499741,0.12129073031989
"ENSG00000008086.11","CDKL5",12.1418670906007,-0.0799032698406537,0.444930476289866,0.494750689480239,0.906075047192679
"ENSG00000008128.22","CDK11A",5.60052411098023,0.0632461486473261,0.456711457662763,NA,NA
"ENSG00000008130.15","NADK",88.7186798609656,0.496853817443479,0.754946993016732,0.0394802553326415,0.383181349135758
"ENSG00000008226.19","DLEC1",3.51742617599291,-0.05704501092116,0.449603375816234,0.477731302471161,0.899762073691738
"ENSG00000008256.15","CYTH3",41.713850685468,-0.141220454280728,0.42518241300047,0.456770084217397,0.893712886287818
"ENSG00000008277.14","ADAM22",27.5591677414687,-0.562426893246359,0.833854538936868,0.0462922771342329,0.408446835616236
"ENSG00000008282.8","SYPL1",415.295430979145,-0.102491272444439,0.40939389846863,0.590100964053367,0.932937201649562
"ENSG00000008283.15","CYB561",47.1375042119877,0.186836574335703,0.472526621839381,0.244406872952437,0.764796036520207
"ENSG00000008294.20","SPAG9",367.45433376957,-0.278890059354074,0.449641890076154,0.238439756127956,0.759360271235765
"ENSG00000008300.16","CELSR3",7.96164882320416,-0.19969642345588,0.509342381498771,0.0650367301390049,0.46910364555049
"ENSG00000008311.14","AASS",27.048840077881,0.0474617993488244,0.442711357206409,0.65543595675562,0.94727995601266
"ENSG00000008323.15","PLEKHG6",3.80793853372629,0.0287764335792836,0.446416270603388,0.732303569967545,0.966897801926429
"ENSG00000008324.11","SS18L2",187.906068283086,0.120614478727802,0.390959484448365,0.573413553364241,0.927544127114075
"ENSG00000008382.15","MPND",3.397025904753,-0.0447038370545118,0.438645518462498,0.694032338848849,0.95496624666364
"ENSG00000008394.12","MGST1",107.383881542707,-0.194350410631064,0.447595619699314,0.328683755616338,0.826391194491178
"ENSG00000008405.11","CRY1",72.9117092329979,0.00989755003109031,0.420739121861061,0.956704056973072,0.995498298951316
"ENSG00000008441.16","NFIX",72.4242430713531,0.239738009557997,0.508629875511563,0.141468314203337,0.639175501632314
"ENSG00000008513.14","ST3GAL1",276.429090931668,-0.105596555853308,0.411522744300142,0.578023949347635,0.928875449125124
"ENSG00000008516.16","MMP25",2.15887064870789,0.0129460603950147,0.448087118692753,0.879922803338979,NA
"ENSG00000008710.19","PKD1",274.476933461176,-2.23049652704129,1.1998535206221,0.00326007099103183,0.129327898245088
"ENSG00000008838.19","MED24",258.150288857198,-2.296174223788,0.907236090057455,0.000758599861360836,0.0691107825538436
"ENSG00000008853.16","RHOBTB2",10.577234785188,0.0353598163507544,0.437669531046117,0.757893127533591,0.97257228745713
"ENSG00000008869.11","HEATR5B",275.589996235739,-0.069482223348181,0.349762460338059,0.753608729506175,0.971682136233857
"ENSG00000008952.16","SEC62",811.678048243757,0.101519038468411,0.35636741253202,0.655512360122547,0.94727995601266
"ENSG00000008988.9","RPS20",1629.04100550719,-0.317109668790855,0.422136608524976,0.212430522888269,0.734848997577954
"ENSG00000009307.15","CSDE1",1206.91497960848,0.106886993805068,0.357254176359411,0.63501002267939,0.9414927785765
"ENSG00000009335.17","UBE3C",145.175955444411,-0.0197704144763268,0.347543882955917,0.92462786950541,0.988794776034975
"ENSG00000009413.15","REV3L",279.49774047336,-0.377233999739282,0.432027174059697,0.1568393383996,0.664383141037301
"ENSG00000009694.13","TENM1",14.5204577537835,0.089432966471871,0.456209680275932,0.279527647545118,0.792536355160643
"ENSG00000009724.16","MASP2",4.7434260783555,-0.0413524295171201,0.444954195144989,0.648911187323711,0.945864671994683
"ENSG00000009765.14","IYD",1.82220512285994,-0.0812287998683135,0.462023787729991,0.134315208133431,NA
"ENSG00000009780.15","FAM76A",113.485820619035,0.181637963946374,0.403282016310085,0.414266272934117,0.870688565410882
"ENSG00000009790.14","TRAF3IP3",65.0066765795909,0.115879874470624,0.436263860062241,0.472636464611345,0.898527773394217
"ENSG00000009830.11","POMT2",115.282395650846,-1.95749565204464,1.42350832303995,0.00670043071763471,0.174544769884705
"ENSG00000009844.15","VTA1",240.636914398819,0.228805239262246,0.449117708171406,0.280111594709497,0.792536355160643
"ENSG00000009954.10","BAZ1B",401.707154222363,-0.395481941070158,0.500869728063075,0.135804608165468,0.627987158780957
"ENSG00000010017.12","RANBP9",282.700042964032,-0.0932883955512736,0.362576351550288,0.671121067713968,0.950406199180831
"ENSG00000010072.15","SPRTN",66.4191933332115,0.207962379583421,0.480869433316853,0.217393094287997,0.739274353907013
"ENSG00000010165.19","METTL13",42.285683830953,-0.315036971228409,0.499980451891716,0.178917824669944,0.693710057958369
"ENSG00000010219.13","DYRK4",31.5604046127668,-0.0418762618576341,0.40782015531201,0.813586377300566,0.978262815719317
"ENSG00000010244.18","ZNF207",1155.88379887531,-0.0348180698991839,0.312244649521037,0.875048100779595,0.984037514684518
"ENSG00000010256.10","UQCRC1",326.791129448929,-0.191645341012467,0.401834181393507,0.395128550323731,0.860230813128944
"ENSG00000010270.13","STARD3NL",176.643122769372,0.0456245366172,0.378631866052724,0.833083471690446,0.979109918171621
"ENSG00000010278.12","CD9",162.5783556457,0.123709688101543,0.440529519071026,0.440018721259805,0.885621856038406
"ENSG00000010292.12","NCAPD2",108.125366554503,0.188510125964793,0.400948041125764,0.398166990137948,0.861394881594499
"ENSG00000010295.19","IFFO1",43.4834705614276,-0.144252615970623,0.430091152036868,0.439294182752579,0.88549404749101
"ENSG00000010310.8","GIPR",7.03367693469503,-0.0829221735590837,0.457859576535609,0.269305810099952,0.785692182280184
"ENSG00000010318.20","PHF7",43.599238465709,0.037075280472173,0.411200571125425,0.837834129989235,0.979266177951977
"ENSG00000010322.15","NISCH",255.959249367865,-0.337659637383398,0.50106317204761,0.163979714082774,0.676303043229746
"ENSG00000010327.10","STAB1",15.3484368948869,0.135815511323665,0.465043647872193,0.218667186846647,0.740686629242722
"ENSG00000010361.13","FUZ",2.99126925819696,-0.0477645885784972,0.4467691024921,0.569218365317025,NA
"ENSG00000010379.15","SLC6A13",2.42273513244885,-0.0299051554331788,0.448904868541829,0.623895261724298,NA
"ENSG00000010404.17","IDS",370.972691630677,-0.212873010247988,0.389065300336586,0.366263746537019,0.849574740536401
"ENSG00000010539.11","ZNF200",16.9436030663909,-0.0493428678175919,0.430846935915058,0.718745296249627,0.96255706425072
"ENSG00000010610.9","CD4",148.114084555724,0.256366127478447,0.509272285184074,0.147303902668666,0.649364089157051
"ENSG00000010626.14","LRRC23",38.2509186589843,-0.310361751166276,0.566560908595157,0.089412693950544,0.529552387261276
"ENSG00000010671.15","BTK",146.290244560196,0.213130345834951,0.393885828626173,0.360125969987884,0.847156126557348
"ENSG00000010704.18","HFE",2.81892041531688,0.0382693556669729,0.453374913492859,NA,NA
"ENSG00000010803.16","SCMH1",139.464351130705,-0.0594790814517868,0.371234705025794,0.775298306850042,0.97257228745713
"ENSG00000010810.17","FYN",86.6596892644264,0.0346975519417664,0.384091934521447,0.869653223543409,0.984037514684518
"ENSG00000010818.9","HIVEP2",56.4282132999622,0.266299843131349,0.522292779515284,0.120662042789309,0.60205957088281
"ENSG00000010932.16","FMO1",1.40602306045964,-0.0497409968279167,0.451970221029881,0.446566828638151,NA
"ENSG00000011007.12","ELOA",119.535461590782,0.0927385506657612,0.371606941702502,0.672871621292066,0.950406199180831
"ENSG00000011009.10","LYPLA2",218.665037649071,-0.990595600837677,0.994026617703096,0.0212580597908449,0.290956432959019
"ENSG00000011021.21","CLCN6",71.2440827663009,0.155566248565931,0.42340687765672,0.43452586227686,0.883513896351074
"ENSG00000011028.13","MRC2",29.4975804732636,-0.0614408839434471,0.414705502929514,0.714254689476018,0.96072816434479
"ENSG00000011105.12","TSPAN9",7.1174825511504,-0.00799882930236006,0.443114154768446,0.916251238759904,0.98829659233941
"ENSG00000011114.14","BTBD7",12.0444403061959,0.0931594639076403,0.446667419807754,0.466894398373961,0.898046041941924
"ENSG00000011132.11","APBA3",15.3497405365236,-0.0911505088169439,0.420513477076879,0.605015622890688,0.936677092783975
"ENSG00000011143.16","MKS1",28.4555530586533,-0.662039183803955,0.842241795710666,0.0440556766340623,0.400636174027382
"ENSG00000011198.7","ABHD5",37.5921301791534,0.14013103083629,0.461630922203004,0.29791410352101,0.802714249484793
"ENSG00000011201.11","ANOS1",1.41861360279205,-0.077034646992319,0.459975605614449,0.209500425367823,NA
